Model type,Regularization,Iteration,Accuracy,L0 Precision,L1 Precision,L0 Recall,L1 Recall,L0 F1,L1 F1,
All Data,1.0E-6,3,0.7,1.0,0.3333333333333333,0.6470588235294118,1.0,0.7857142857142858,0.5,
All Data,1.0E-6,4,0.9,1.0,0.6,0.8823529411764706,1.0,0.9375,0.7499999999999999,
All Data,1.0E-6,5,0.75,1.0,0.375,0.7058823529411765,1.0,0.8275862068965517,0.5454545454545454,
All Data,1.0E-6,6,0.9,1.0,0.6,0.8823529411764706,1.0,0.9375,0.7499999999999999,
All Data,1.0E-6,7,0.8,1.0,0.42857142857142855,0.7647058823529411,1.0,0.8666666666666666,0.6,
All Data,1.0E-6,8,0.9,1.0,0.6,0.8823529411764706,1.0,0.9375,0.7499999999999999,
All Data,1.0E-6,9,0.85,1.0,0.5,0.8235294117647058,1.0,0.9032258064516129,0.6666666666666666,
All Data,1.0E-6,10,0.9,1.0,0.6,0.8823529411764706,1.0,0.9375,0.7499999999999999,
All Data,1.0E-6,11,0.85,1.0,0.5,0.8235294117647058,1.0,0.9032258064516129,0.6666666666666666,
All Data,1.0E-6,12,0.9,1.0,0.6,0.8823529411764706,1.0,0.9375,0.7499999999999999,
All Data,1.0E-6,13,0.85,1.0,0.5,0.8235294117647058,1.0,0.9032258064516129,0.6666666666666666,
All Data,1.0E-6,14,0.9,1.0,0.6,0.8823529411764706,1.0,0.9375,0.7499999999999999,
All Data,1.0E-6,15,0.85,1.0,0.5,0.8235294117647058,1.0,0.9032258064516129,0.6666666666666666,
All Data,1.0E-6,16,0.9,1.0,0.6,0.8823529411764706,1.0,0.9375,0.7499999999999999,
All Data,1.0E-6,17,0.85,1.0,0.5,0.8235294117647058,1.0,0.9032258064516129,0.6666666666666666,
All Data,1.0E-6,18,0.9,1.0,0.6,0.8823529411764706,1.0,0.9375,0.7499999999999999,
All Data,1.0E-6,19,0.85,1.0,0.5,0.8235294117647058,1.0,0.9032258064516129,0.6666666666666666,
All Data,1.0E-6,20,0.9,1.0,0.6,0.8823529411764706,1.0,0.9375,0.7499999999999999,
All Data,1.0E-6,21,0.85,1.0,0.5,0.8235294117647058,1.0,0.9032258064516129,0.6666666666666666,
All Data,1.0E-6,22,0.9,1.0,0.6,0.8823529411764706,1.0,0.9375,0.7499999999999999,
All Data,1.0E-6,23,0.85,1.0,0.5,0.8235294117647058,1.0,0.9032258064516129,0.6666666666666666,
All Data,1.0E-6,24,0.9,1.0,0.6,0.8823529411764706,1.0,0.9375,0.7499999999999999,
All Data,2.0E-6,0,0.85,0.85,0.0,1.0,0.0,0.9189189189189189,0.0,
All Data,2.0E-6,1,0.75,1.0,0.375,0.7058823529411765,1.0,0.8275862068965517,0.5454545454545454,
All Data,2.0E-6,2,0.95,1.0,0.75,0.9411764705882353,1.0,0.9696969696969697,0.8571428571428571,
All Data,2.0E-6,3,0.7,1.0,0.3333333333333333,0.6470588235294118,1.0,0.7857142857142858,0.5,
All Data,2.0E-6,4,0.9,1.0,0.6,0.8823529411764706,1.0,0.9375,0.7499999999999999,
All Data,2.0E-6,5,0.75,1.0,0.375,0.7058823529411765,1.0,0.8275862068965517,0.5454545454545454,
All Data,2.0E-6,6,0.9,1.0,0.6,0.8823529411764706,1.0,0.9375,0.7499999999999999,
All Data,2.0E-6,7,0.8,1.0,0.42857142857142855,0.7647058823529411,1.0,0.8666666666666666,0.6,
All Data,2.0E-6,8,0.9,1.0,0.6,0.8823529411764706,1.0,0.9375,0.7499999999999999,
All Data,2.0E-6,9,0.85,1.0,0.5,0.8235294117647058,1.0,0.9032258064516129,0.6666666666666666,
All Data,2.0E-6,10,0.9,1.0,0.6,0.8823529411764706,1.0,0.9375,0.7499999999999999,
All Data,2.0E-6,11,0.85,1.0,0.5,0.8235294117647058,1.0,0.9032258064516129,0.6666666666666666,
All Data,2.0E-6,12,0.9,1.0,0.6,0.8823529411764706,1.0,0.9375,0.7499999999999999,
All Data,2.0E-6,13,0.85,1.0,0.5,0.8235294117647058,1.0,0.9032258064516129,0.6666666666666666,
All Data,2.0E-6,14,0.9,1.0,0.6,0.8823529411764706,1.0,0.9375,0.7499999999999999,
All Data,2.0E-6,15,0.85,1.0,0.5,0.8235294117647058,1.0,0.9032258064516129,0.6666666666666666,
All Data,2.0E-6,16,0.9,1.0,0.6,0.8823529411764706,1.0,0.9375,0.7499999999999999,
All Data,2.0E-6,17,0.85,1.0,0.5,0.8235294117647058,1.0,0.9032258064516129,0.6666666666666666,
All Data,2.0E-6,18,0.9,1.0,0.6,0.8823529411764706,1.0,0.9375,0.7499999999999999,
All Data,2.0E-6,19,0.85,1.0,0.5,0.8235294117647058,1.0,0.9032258064516129,0.6666666666666666,
All Data,2.0E-6,20,0.9,1.0,0.6,0.8823529411764706,1.0,0.9375,0.7499999999999999,
All Data,2.0E-6,21,0.85,1.0,0.5,0.8235294117647058,1.0,0.9032258064516129,0.6666666666666666,
All Data,2.0E-6,22,0.9,1.0,0.6,0.8823529411764706,1.0,0.9375,0.7499999999999999,
All Data,2.0E-6,23,0.85,1.0,0.5,0.8235294117647058,1.0,0.9032258064516129,0.6666666666666666,
All Data,2.0E-6,24,0.9,1.0,0.6,0.8823529411764706,1.0,0.9375,0.7499999999999999,
All Data,4.0E-6,0,0.85,0.85,0.0,1.0,0.0,0.9189189189189189,0.0,
All Data,4.0E-6,1,0.75,1.0,0.375,0.7058823529411765,1.0,0.8275862068965517,0.5454545454545454,
All Data,4.0E-6,2,0.95,1.0,0.75,0.9411764705882353,1.0,0.9696969696969697,0.8571428571428571,
All Data,4.0E-6,3,0.7,1.0,0.3333333333333333,0.6470588235294118,1.0,0.7857142857142858,0.5,
All Data,4.0E-6,4,0.9,1.0,0.6,0.8823529411764706,1.0,0.9375,0.7499999999999999,
All Data,4.0E-6,5,0.75,1.0,0.375,0.7058823529411765,1.0,0.8275862068965517,0.5454545454545454,
All Data,4.0E-6,6,0.9,1.0,0.6,0.8823529411764706,1.0,0.9375,0.7499999999999999,
All Data,4.0E-6,7,0.8,1.0,0.42857142857142855,0.7647058823529411,1.0,0.8666666666666666,0.6,
All Data,4.0E-6,8,0.9,1.0,0.6,0.8823529411764706,1.0,0.9375,0.7499999999999999,
All Data,4.0E-6,9,0.85,1.0,0.5,0.8235294117647058,1.0,0.9032258064516129,0.6666666666666666,
All Data,4.0E-6,10,0.9,1.0,0.6,0.8823529411764706,1.0,0.9375,0.7499999999999999,
All Data,4.0E-6,11,0.85,1.0,0.5,0.8235294117647058,1.0,0.9032258064516129,0.6666666666666666,
All Data,4.0E-6,12,0.9,1.0,0.6,0.8823529411764706,1.0,0.9375,0.7499999999999999,
All Data,4.0E-6,13,0.85,1.0,0.5,0.8235294117647058,1.0,0.9032258064516129,0.6666666666666666,
All Data,4.0E-6,14,0.9,1.0,0.6,0.8823529411764706,1.0,0.9375,0.7499999999999999,
All Data,4.0E-6,15,0.85,1.0,0.5,0.8235294117647058,1.0,0.9032258064516129,0.6666666666666666,
All Data,4.0E-6,16,0.9,1.0,0.6,0.8823529411764706,1.0,0.9375,0.7499999999999999,
All Data,4.0E-6,17,0.85,1.0,0.5,0.8235294117647058,1.0,0.9032258064516129,0.6666666666666666,
All Data,4.0E-6,18,0.9,1.0,0.6,0.8823529411764706,1.0,0.9375,0.7499999999999999,
All Data,4.0E-6,19,0.85,1.0,0.5,0.8235294117647058,1.0,0.9032258064516129,0.6666666666666666,
All Data,4.0E-6,20,0.9,1.0,0.6,0.8823529411764706,1.0,0.9375,0.7499999999999999,
All Data,4.0E-6,21,0.85,1.0,0.5,0.8235294117647058,1.0,0.9032258064516129,0.6666666666666666,
All Data,4.0E-6,22,0.9,1.0,0.6,0.8823529411764706,1.0,0.9375,0.7499999999999999,
All Data,4.0E-6,23,0.85,1.0,0.5,0.8235294117647058,1.0,0.9032258064516129,0.6666666666666666,
All Data,4.0E-6,24,0.9,1.0,0.6,0.8823529411764706,1.0,0.9375,0.7499999999999999,
All Data,8.0E-6,0,0.85,0.85,0.0,1.0,0.0,0.9189189189189189,0.0,
All Data,8.0E-6,1,0.75,1.0,0.375,0.7058823529411765,1.0,0.8275862068965517,0.5454545454545454,
All Data,8.0E-6,2,0.95,1.0,0.75,0.9411764705882353,1.0,0.9696969696969697,0.8571428571428571,
All Data,8.0E-6,3,0.7,1.0,0.3333333333333333,0.6470588235294118,1.0,0.7857142857142858,0.5,
All Data,8.0E-6,4,0.9,1.0,0.6,0.8823529411764706,1.0,0.9375,0.7499999999999999,
All Data,8.0E-6,5,0.75,1.0,0.375,0.7058823529411765,1.0,0.8275862068965517,0.5454545454545454,
All Data,8.0E-6,6,0.9,1.0,0.6,0.8823529411764706,1.0,0.9375,0.7499999999999999,
All Data,8.0E-6,7,0.8,1.0,0.42857142857142855,0.7647058823529411,1.0,0.8666666666666666,0.6,
All Data,8.0E-6,8,0.9,1.0,0.6,0.8823529411764706,1.0,0.9375,0.7499999999999999,
All Data,8.0E-6,9,0.85,1.0,0.5,0.8235294117647058,1.0,0.9032258064516129,0.6666666666666666,
All Data,8.0E-6,10,0.9,1.0,0.6,0.8823529411764706,1.0,0.9375,0.7499999999999999,
All Data,8.0E-6,11,0.85,1.0,0.5,0.8235294117647058,1.0,0.9032258064516129,0.6666666666666666,
All Data,8.0E-6,12,0.9,1.0,0.6,0.8823529411764706,1.0,0.9375,0.7499999999999999,
All Data,8.0E-6,13,0.85,1.0,0.5,0.8235294117647058,1.0,0.9032258064516129,0.6666666666666666,
All Data,8.0E-6,14,0.9,1.0,0.6,0.8823529411764706,1.0,0.9375,0.7499999999999999,
All Data,8.0E-6,15,0.85,1.0,0.5,0.8235294117647058,1.0,0.9032258064516129,0.6666666666666666,
All Data,8.0E-6,16,0.9,1.0,0.6,0.8823529411764706,1.0,0.9375,0.7499999999999999,
All Data,8.0E-6,17,0.85,1.0,0.5,0.8235294117647058,1.0,0.9032258064516129,0.6666666666666666,
All Data,8.0E-6,18,0.9,1.0,0.6,0.8823529411764706,1.0,0.9375,0.7499999999999999,
All Data,8.0E-6,19,0.85,1.0,0.5,0.8235294117647058,1.0,0.9032258064516129,0.6666666666666666,
All Data,8.0E-6,20,0.9,1.0,0.6,0.8823529411764706,1.0,0.9375,0.7499999999999999,
All Data,8.0E-6,21,0.85,1.0,0.5,0.8235294117647058,1.0,0.9032258064516129,0.6666666666666666,
All Data,8.0E-6,22,0.9,1.0,0.6,0.8823529411764706,1.0,0.9375,0.7499999999999999,
All Data,8.0E-6,23,0.85,1.0,0.5,0.8235294117647058,1.0,0.9032258064516129,0.6666666666666666,
All Data,8.0E-6,24,0.9,1.0,0.6,0.8823529411764706,1.0,0.9375,0.7499999999999999,
All Data,1.0E-5,0,0.85,0.85,0.0,1.0,0.0,0.9189189189189189,0.0,
All Data,1.0E-5,1,0.75,1.0,0.375,0.7058823529411765,1.0,0.8275862068965517,0.5454545454545454,
All Data,1.0E-5,2,0.95,1.0,0.75,0.9411764705882353,1.0,0.9696969696969697,0.8571428571428571,
All Data,1.0E-5,3,0.7,1.0,0.3333333333333333,0.6470588235294118,1.0,0.7857142857142858,0.5,
All Data,1.0E-5,4,0.9,1.0,0.6,0.8823529411764706,1.0,0.9375,0.7499999999999999,
All Data,1.0E-5,5,0.75,1.0,0.375,0.7058823529411765,1.0,0.8275862068965517,0.5454545454545454,
All Data,1.0E-5,6,0.9,1.0,0.6,0.8823529411764706,1.0,0.9375,0.7499999999999999,
All Data,1.0E-5,7,0.8,1.0,0.42857142857142855,0.7647058823529411,1.0,0.8666666666666666,0.6,
All Data,1.0E-5,8,0.9,1.0,0.6,0.8823529411764706,1.0,0.9375,0.7499999999999999,
All Data,1.0E-5,9,0.85,1.0,0.5,0.8235294117647058,1.0,0.9032258064516129,0.6666666666666666,
All Data,1.0E-5,10,0.9,1.0,0.6,0.8823529411764706,1.0,0.9375,0.7499999999999999,
All Data,1.0E-5,11,0.85,1.0,0.5,0.8235294117647058,1.0,0.9032258064516129,0.6666666666666666,
All Data,1.0E-5,12,0.9,1.0,0.6,0.8823529411764706,1.0,0.9375,0.7499999999999999,
All Data,1.0E-5,13,0.85,1.0,0.5,0.8235294117647058,1.0,0.9032258064516129,0.6666666666666666,
All Data,1.0E-5,14,0.9,1.0,0.6,0.8823529411764706,1.0,0.9375,0.7499999999999999,
All Data,1.0E-5,15,0.85,1.0,0.5,0.8235294117647058,1.0,0.9032258064516129,0.6666666666666666,
All Data,1.0E-5,16,0.9,1.0,0.6,0.8823529411764706,1.0,0.9375,0.7499999999999999,
All Data,1.0E-5,17,0.85,1.0,0.5,0.8235294117647058,1.0,0.9032258064516129,0.6666666666666666,
All Data,1.0E-5,18,0.9,1.0,0.6,0.8823529411764706,1.0,0.9375,0.7499999999999999,
All Data,1.0E-5,19,0.85,1.0,0.5,0.8235294117647058,1.0,0.9032258064516129,0.6666666666666666,
All Data,1.0E-5,20,0.9,1.0,0.6,0.8823529411764706,1.0,0.9375,0.7499999999999999,
All Data,1.0E-5,21,0.85,1.0,0.5,0.8235294117647058,1.0,0.9032258064516129,0.6666666666666666,
All Data,1.0E-5,22,0.9,1.0,0.6,0.8823529411764706,1.0,0.9375,0.7499999999999999,
All Data,1.0E-5,23,0.85,1.0,0.5,0.8235294117647058,1.0,0.9032258064516129,0.6666666666666666,
All Data,1.0E-5,24,0.9,1.0,0.6,0.8823529411764706,1.0,0.9375,0.7499999999999999,
All Data,2.0E-5,0,0.85,0.85,0.0,1.0,0.0,0.9189189189189189,0.0,
All Data,2.0E-5,1,0.75,1.0,0.375,0.7058823529411765,1.0,0.8275862068965517,0.5454545454545454,
All Data,2.0E-5,2,0.95,1.0,0.75,0.9411764705882353,1.0,0.9696969696969697,0.8571428571428571,
All Data,2.0E-5,3,0.7,1.0,0.3333333333333333,0.6470588235294118,1.0,0.7857142857142858,0.5,
All Data,2.0E-5,4,0.9,1.0,0.6,0.8823529411764706,1.0,0.9375,0.7499999999999999,
All Data,2.0E-5,5,0.75,1.0,0.375,0.7058823529411765,1.0,0.8275862068965517,0.5454545454545454,
All Data,2.0E-5,6,0.9,1.0,0.6,0.8823529411764706,1.0,0.9375,0.7499999999999999,
All Data,2.0E-5,7,0.8,1.0,0.42857142857142855,0.7647058823529411,1.0,0.8666666666666666,0.6,
All Data,2.0E-5,8,0.9,1.0,0.6,0.8823529411764706,1.0,0.9375,0.7499999999999999,
All Data,2.0E-5,9,0.85,1.0,0.5,0.8235294117647058,1.0,0.9032258064516129,0.6666666666666666,
All Data,2.0E-5,10,0.9,1.0,0.6,0.8823529411764706,1.0,0.9375,0.7499999999999999,
All Data,2.0E-5,11,0.85,1.0,0.5,0.8235294117647058,1.0,0.9032258064516129,0.6666666666666666,
All Data,2.0E-5,12,0.9,1.0,0.6,0.8823529411764706,1.0,0.9375,0.7499999999999999,
All Data,2.0E-5,13,0.85,1.0,0.5,0.8235294117647058,1.0,0.9032258064516129,0.6666666666666666,
All Data,2.0E-5,14,0.9,1.0,0.6,0.8823529411764706,1.0,0.9375,0.7499999999999999,
All Data,2.0E-5,15,0.85,1.0,0.5,0.8235294117647058,1.0,0.9032258064516129,0.6666666666666666,
All Data,2.0E-5,16,0.9,1.0,0.6,0.8823529411764706,1.0,0.9375,0.7499999999999999,
All Data,2.0E-5,17,0.85,1.0,0.5,0.8235294117647058,1.0,0.9032258064516129,0.6666666666666666,
All Data,2.0E-5,18,0.9,1.0,0.6,0.8823529411764706,1.0,0.9375,0.7499999999999999,
All Data,2.0E-5,19,0.85,1.0,0.5,0.8235294117647058,1.0,0.9032258064516129,0.6666666666666666,
All Data,2.0E-5,20,0.9,1.0,0.6,0.8823529411764706,1.0,0.9375,0.7499999999999999,
All Data,2.0E-5,21,0.85,1.0,0.5,0.8235294117647058,1.0,0.9032258064516129,0.6666666666666666,
All Data,2.0E-5,22,0.9,1.0,0.6,0.8823529411764706,1.0,0.9375,0.7499999999999999,
All Data,2.0E-5,23,0.85,1.0,0.5,0.8235294117647058,1.0,0.9032258064516129,0.6666666666666666,
All Data,2.0E-5,24,0.9,1.0,0.6,0.8823529411764706,1.0,0.9375,0.7499999999999999,
All Data,4.0E-5,0,0.85,0.85,0.0,1.0,0.0,0.9189189189189189,0.0,
All Data,4.0E-5,1,0.75,1.0,0.375,0.7058823529411765,1.0,0.8275862068965517,0.5454545454545454,
All Data,4.0E-5,2,0.95,1.0,0.75,0.9411764705882353,1.0,0.9696969696969697,0.8571428571428571,
All Data,4.0E-5,3,0.7,1.0,0.3333333333333333,0.6470588235294118,1.0,0.7857142857142858,0.5,
All Data,4.0E-5,4,0.9,1.0,0.6,0.8823529411764706,1.0,0.9375,0.7499999999999999,
All Data,4.0E-5,5,0.75,1.0,0.375,0.7058823529411765,1.0,0.8275862068965517,0.5454545454545454,
All Data,4.0E-5,6,0.9,1.0,0.6,0.8823529411764706,1.0,0.9375,0.7499999999999999,
All Data,4.0E-5,7,0.8,1.0,0.42857142857142855,0.7647058823529411,1.0,0.8666666666666666,0.6,
All Data,4.0E-5,8,0.9,1.0,0.6,0.8823529411764706,1.0,0.9375,0.7499999999999999,
All Data,4.0E-5,9,0.85,1.0,0.5,0.8235294117647058,1.0,0.9032258064516129,0.6666666666666666,
All Data,4.0E-5,10,0.9,1.0,0.6,0.8823529411764706,1.0,0.9375,0.7499999999999999,
All Data,4.0E-5,11,0.85,1.0,0.5,0.8235294117647058,1.0,0.9032258064516129,0.6666666666666666,
All Data,4.0E-5,12,0.9,1.0,0.6,0.8823529411764706,1.0,0.9375,0.7499999999999999,
All Data,4.0E-5,13,0.85,1.0,0.5,0.8235294117647058,1.0,0.9032258064516129,0.6666666666666666,
All Data,4.0E-5,14,0.9,1.0,0.6,0.8823529411764706,1.0,0.9375,0.7499999999999999,
All Data,4.0E-5,15,0.85,1.0,0.5,0.8235294117647058,1.0,0.9032258064516129,0.6666666666666666,
All Data,4.0E-5,16,0.9,1.0,0.6,0.8823529411764706,1.0,0.9375,0.7499999999999999,
All Data,4.0E-5,17,0.85,1.0,0.5,0.8235294117647058,1.0,0.9032258064516129,0.6666666666666666,
All Data,4.0E-5,18,0.9,1.0,0.6,0.8823529411764706,1.0,0.9375,0.7499999999999999,
All Data,4.0E-5,19,0.85,1.0,0.5,0.8235294117647058,1.0,0.9032258064516129,0.6666666666666666,
All Data,4.0E-5,20,0.9,1.0,0.6,0.8823529411764706,1.0,0.9375,0.7499999999999999,
All Data,4.0E-5,21,0.85,1.0,0.5,0.8235294117647058,1.0,0.9032258064516129,0.6666666666666666,
All Data,4.0E-5,22,0.9,1.0,0.6,0.8823529411764706,1.0,0.9375,0.7499999999999999,
All Data,4.0E-5,23,0.85,1.0,0.5,0.8235294117647058,1.0,0.9032258064516129,0.6666666666666666,
All Data,4.0E-5,24,0.9,1.0,0.6,0.8823529411764706,1.0,0.9375,0.7499999999999999,
All Data,8.0E-5,0,0.85,0.85,0.0,1.0,0.0,0.9189189189189189,0.0,
All Data,8.0E-5,1,0.75,1.0,0.375,0.7058823529411765,1.0,0.8275862068965517,0.5454545454545454,
All Data,8.0E-5,2,0.95,1.0,0.75,0.9411764705882353,1.0,0.9696969696969697,0.8571428571428571,
All Data,8.0E-5,3,0.7,1.0,0.3333333333333333,0.6470588235294118,1.0,0.7857142857142858,0.5,
All Data,8.0E-5,4,0.9,1.0,0.6,0.8823529411764706,1.0,0.9375,0.7499999999999999,
All Data,8.0E-5,5,0.75,1.0,0.375,0.7058823529411765,1.0,0.8275862068965517,0.5454545454545454,
All Data,8.0E-5,6,0.9,1.0,0.6,0.8823529411764706,1.0,0.9375,0.7499999999999999,
All Data,8.0E-5,7,0.8,1.0,0.42857142857142855,0.7647058823529411,1.0,0.8666666666666666,0.6,
All Data,8.0E-5,8,0.9,1.0,0.6,0.8823529411764706,1.0,0.9375,0.7499999999999999,
All Data,8.0E-5,9,0.85,1.0,0.5,0.8235294117647058,1.0,0.9032258064516129,0.6666666666666666,
All Data,8.0E-5,10,0.9,1.0,0.6,0.8823529411764706,1.0,0.9375,0.7499999999999999,
All Data,8.0E-5,11,0.85,1.0,0.5,0.8235294117647058,1.0,0.9032258064516129,0.6666666666666666,
All Data,8.0E-5,12,0.9,1.0,0.6,0.8823529411764706,1.0,0.9375,0.7499999999999999,
All Data,8.0E-5,13,0.85,1.0,0.5,0.8235294117647058,1.0,0.9032258064516129,0.6666666666666666,
All Data,8.0E-5,14,0.9,1.0,0.6,0.8823529411764706,1.0,0.9375,0.7499999999999999,
All Data,8.0E-5,15,0.85,1.0,0.5,0.8235294117647058,1.0,0.9032258064516129,0.6666666666666666,
All Data,8.0E-5,16,0.9,1.0,0.6,0.8823529411764706,1.0,0.9375,0.7499999999999999,
All Data,8.0E-5,17,0.85,1.0,0.5,0.8235294117647058,1.0,0.9032258064516129,0.6666666666666666,
All Data,8.0E-5,18,0.9,1.0,0.6,0.8823529411764706,1.0,0.9375,0.7499999999999999,
All Data,8.0E-5,19,0.85,1.0,0.5,0.8235294117647058,1.0,0.9032258064516129,0.6666666666666666,
All Data,8.0E-5,20,0.9,1.0,0.6,0.8823529411764706,1.0,0.9375,0.7499999999999999,
All Data,8.0E-5,21,0.85,1.0,0.5,0.8235294117647058,1.0,0.9032258064516129,0.6666666666666666,
All Data,8.0E-5,22,0.9,1.0,0.6,0.8823529411764706,1.0,0.9375,0.7499999999999999,
All Data,8.0E-5,23,0.85,1.0,0.5,0.8235294117647058,1.0,0.9032258064516129,0.6666666666666666,
All Data,8.0E-5,24,0.9,1.0,0.6,0.8823529411764706,1.0,0.9375,0.7499999999999999,
All Data,1.6E-4,0,0.85,0.85,0.0,1.0,0.0,0.9189189189189189,0.0,
All Data,1.6E-4,1,0.75,1.0,0.375,0.7058823529411765,1.0,0.8275862068965517,0.5454545454545454,
All Data,1.6E-4,2,0.95,1.0,0.75,0.9411764705882353,1.0,0.9696969696969697,0.8571428571428571,
All Data,1.6E-4,3,0.7,1.0,0.3333333333333333,0.6470588235294118,1.0,0.7857142857142858,0.5,
All Data,1.6E-4,4,0.9,1.0,0.6,0.8823529411764706,1.0,0.9375,0.7499999999999999,
All Data,1.6E-4,5,0.75,1.0,0.375,0.7058823529411765,1.0,0.8275862068965517,0.5454545454545454,
All Data,1.6E-4,6,0.9,1.0,0.6,0.8823529411764706,1.0,0.9375,0.7499999999999999,
All Data,1.6E-4,7,0.8,1.0,0.42857142857142855,0.7647058823529411,1.0,0.8666666666666666,0.6,
All Data,1.6E-4,8,0.9,1.0,0.6,0.8823529411764706,1.0,0.9375,0.7499999999999999,
All Data,1.6E-4,9,0.85,1.0,0.5,0.8235294117647058,1.0,0.9032258064516129,0.6666666666666666,
All Data,1.6E-4,10,0.9,1.0,0.6,0.8823529411764706,1.0,0.9375,0.7499999999999999,
All Data,1.6E-4,11,0.85,1.0,0.5,0.8235294117647058,1.0,0.9032258064516129,0.6666666666666666,
All Data,1.6E-4,12,0.9,1.0,0.6,0.8823529411764706,1.0,0.9375,0.7499999999999999,
All Data,1.6E-4,13,0.85,1.0,0.5,0.8235294117647058,1.0,0.9032258064516129,0.6666666666666666,
All Data,1.6E-4,14,0.9,1.0,0.6,0.8823529411764706,1.0,0.9375,0.7499999999999999,
All Data,1.6E-4,15,0.85,1.0,0.5,0.8235294117647058,1.0,0.9032258064516129,0.6666666666666666,
All Data,1.6E-4,16,0.9,1.0,0.6,0.8823529411764706,1.0,0.9375,0.7499999999999999,
All Data,1.6E-4,17,0.85,1.0,0.5,0.8235294117647058,1.0,0.9032258064516129,0.6666666666666666,
All Data,1.6E-4,18,0.9,1.0,0.6,0.8823529411764706,1.0,0.9375,0.7499999999999999,
All Data,1.6E-4,19,0.85,1.0,0.5,0.8235294117647058,1.0,0.9032258064516129,0.6666666666666666,
All Data,1.6E-4,20,0.9,1.0,0.6,0.8823529411764706,1.0,0.9375,0.7499999999999999,
All Data,1.6E-4,21,0.85,1.0,0.5,0.8235294117647058,1.0,0.9032258064516129,0.6666666666666666,
All Data,1.6E-4,22,0.9,1.0,0.6,0.8823529411764706,1.0,0.9375,0.7499999999999999,
All Data,1.6E-4,23,0.85,1.0,0.5,0.8235294117647058,1.0,0.9032258064516129,0.6666666666666666,
All Data,1.6E-4,24,0.9,1.0,0.6,0.8823529411764706,1.0,0.9375,0.7499999999999999,
All Data,3.2E-4,0,0.85,0.85,0.0,1.0,0.0,0.9189189189189189,0.0,
All Data,3.2E-4,1,0.75,1.0,0.375,0.7058823529411765,1.0,0.8275862068965517,0.5454545454545454,
All Data,3.2E-4,2,0.95,1.0,0.75,0.9411764705882353,1.0,0.9696969696969697,0.8571428571428571,
All Data,3.2E-4,3,0.7,1.0,0.3333333333333333,0.6470588235294118,1.0,0.7857142857142858,0.5,
All Data,3.2E-4,4,0.9,1.0,0.6,0.8823529411764706,1.0,0.9375,0.7499999999999999,
All Data,3.2E-4,5,0.75,1.0,0.375,0.7058823529411765,1.0,0.8275862068965517,0.5454545454545454,
All Data,3.2E-4,6,0.9,1.0,0.6,0.8823529411764706,1.0,0.9375,0.7499999999999999,
All Data,3.2E-4,7,0.8,1.0,0.42857142857142855,0.7647058823529411,1.0,0.8666666666666666,0.6,
All Data,3.2E-4,8,0.9,1.0,0.6,0.8823529411764706,1.0,0.9375,0.7499999999999999,
All Data,3.2E-4,9,0.85,1.0,0.5,0.8235294117647058,1.0,0.9032258064516129,0.6666666666666666,
All Data,3.2E-4,10,0.9,1.0,0.6,0.8823529411764706,1.0,0.9375,0.7499999999999999,
All Data,3.2E-4,11,0.85,1.0,0.5,0.8235294117647058,1.0,0.9032258064516129,0.6666666666666666,
All Data,3.2E-4,12,0.9,1.0,0.6,0.8823529411764706,1.0,0.9375,0.7499999999999999,
All Data,3.2E-4,13,0.85,1.0,0.5,0.8235294117647058,1.0,0.9032258064516129,0.6666666666666666,
All Data,3.2E-4,14,0.9,1.0,0.6,0.8823529411764706,1.0,0.9375,0.7499999999999999,
All Data,3.2E-4,15,0.85,1.0,0.5,0.8235294117647058,1.0,0.9032258064516129,0.6666666666666666,
All Data,3.2E-4,16,0.9,1.0,0.6,0.8823529411764706,1.0,0.9375,0.7499999999999999,
All Data,3.2E-4,17,0.85,1.0,0.5,0.8235294117647058,1.0,0.9032258064516129,0.6666666666666666,
All Data,3.2E-4,18,0.9,1.0,0.6,0.8823529411764706,1.0,0.9375,0.7499999999999999,
All Data,3.2E-4,19,0.85,1.0,0.5,0.8235294117647058,1.0,0.9032258064516129,0.6666666666666666,
All Data,3.2E-4,20,0.9,1.0,0.6,0.8823529411764706,1.0,0.9375,0.7499999999999999,
All Data,3.2E-4,21,0.85,1.0,0.5,0.8235294117647058,1.0,0.9032258064516129,0.6666666666666666,
All Data,3.2E-4,22,0.9,1.0,0.6,0.8823529411764706,1.0,0.9375,0.7499999999999999,
