"Model type","Regularization","Iteration","Accuracy","Precision (Label: 0)","Precision (Label: 1)","Recall (Label: 0)","Recall (Label: 1)","F1 (Label: 0)","F1 (Label: 1)"
"All data","3.2E-4","35","0.7","0.8461538461538461","0.42857142857142855","0.7333333333333333","0.6","0.7857142857142856","0.5"
"All data","3.2E-4","36","0.7","0.8461538461538461","0.42857142857142855","0.7333333333333333","0.6","0.7857142857142856","0.5"
"All data","3.2E-4","37","0.7","0.8461538461538461","0.42857142857142855","0.7333333333333333","0.6","0.7857142857142856","0.5"
"All data","3.2E-4","38","0.7","0.8461538461538461","0.42857142857142855","0.7333333333333333","0.6","0.7857142857142856","0.5"
"All data","3.2E-4","39","0.7","0.8461538461538461","0.42857142857142855","0.7333333333333333","0.6","0.7857142857142856","0.5"
"All data","3.2E-4","40","0.7","0.8461538461538461","0.42857142857142855","0.7333333333333333","0.6","0.7857142857142856","0.5"
"All data","3.2E-4","41","0.7","0.8461538461538461","0.42857142857142855","0.7333333333333333","0.6","0.7857142857142856","0.5"
"All data","3.2E-4","42","0.7","0.8461538461538461","0.42857142857142855","0.7333333333333333","0.6","0.7857142857142856","0.5"
"All data","3.2E-4","43","0.7","0.8461538461538461","0.42857142857142855","0.7333333333333333","0.6","0.7857142857142856","0.5"
"All data","3.2E-4","44","0.7","0.8461538461538461","0.42857142857142855","0.7333333333333333","0.6","0.7857142857142856","0.5"
"All data","3.2E-4","45","0.7","0.8461538461538461","0.42857142857142855","0.7333333333333333","0.6","0.7857142857142856","0.5"
"All data","3.2E-4","46","0.7","0.8461538461538461","0.42857142857142855","0.7333333333333333","0.6","0.7857142857142856","0.5"
"All data","3.2E-4","47","0.7","0.8461538461538461","0.42857142857142855","0.7333333333333333","0.6","0.7857142857142856","0.5"
"All data","3.2E-4","48","0.7","0.8461538461538461","0.42857142857142855","0.7333333333333333","0.6","0.7857142857142856","0.5"
"All data","3.2E-4","49","0.7","0.8461538461538461","0.42857142857142855","0.7333333333333333","0.6","0.7857142857142856","0.5"
"All data","3.2E-4","50","0.7","0.8461538461538461","0.42857142857142855","0.7333333333333333","0.6","0.7857142857142856","0.5"
"All data","6.4E-4","1","0.75","0.75","NaN","1.0","0.0","0.8571428571428571","NaN"
"All data","6.4E-4","2","0.7","0.7647058823529411","0.3333333333333333","0.8666666666666667","0.2","0.8125","0.25"
"All data","6.4E-4","3","0.65","0.75","0.25","0.8","0.2","0.7741935483870969","0.22222222222222224"
"All data","6.4E-4","4","0.55","0.75","0.25","0.6","0.4","0.6666666666666665","0.3076923076923077"
"All data","6.4E-4","5","0.6","0.7692307692307693","0.2857142857142857","0.6666666666666666","0.4","0.7142857142857142","0.3333333333333333"
"All data","6.4E-4","6","0.6","0.7692307692307693","0.2857142857142857","0.6666666666666666","0.4","0.7142857142857142","0.3333333333333333"
"All data","6.4E-4","7","0.55","0.75","0.25","0.6","0.4","0.6666666666666665","0.3076923076923077"
"All data","6.4E-4","8","0.55","0.75","0.25","0.6","0.4","0.6666666666666665","0.3076923076923077"
"All data","6.4E-4","9","0.6","0.8181818181818182","0.3333333333333333","0.6","0.6","0.6923076923076923","0.42857142857142855"
"All data","6.4E-4","10","0.6","0.8181818181818182","0.3333333333333333","0.6","0.6","0.6923076923076923","0.42857142857142855"
"All data","6.4E-4","11","0.6","0.8181818181818182","0.3333333333333333","0.6","0.6","0.6923076923076923","0.42857142857142855"
"All data","6.4E-4","12","0.6","0.8181818181818182","0.3333333333333333","0.6","0.6","0.6923076923076923","0.42857142857142855"
"All data","6.4E-4","13","0.6","0.8181818181818182","0.3333333333333333","0.6","0.6","0.6923076923076923","0.42857142857142855"
"All data","6.4E-4","14","0.6","0.8181818181818182","0.3333333333333333","0.6","0.6","0.6923076923076923","0.42857142857142855"
"All data","6.4E-4","15","0.6","0.8181818181818182","0.3333333333333333","0.6","0.6","0.6923076923076923","0.42857142857142855"
"All data","6.4E-4","16","0.6","0.8181818181818182","0.3333333333333333","0.6","0.6","0.6923076923076923","0.42857142857142855"
"All data","6.4E-4","17","0.6","0.8181818181818182","0.3333333333333333","0.6","0.6","0.6923076923076923","0.42857142857142855"
"All data","6.4E-4","18","0.6","0.8181818181818182","0.3333333333333333","0.6","0.6","0.6923076923076923","0.42857142857142855"
"All data","6.4E-4","19","0.6","0.8181818181818182","0.3333333333333333","0.6","0.6","0.6923076923076923","0.42857142857142855"
"All data","6.4E-4","20","0.6","0.8181818181818182","0.3333333333333333","0.6","0.6","0.6923076923076923","0.42857142857142855"
"All data","6.4E-4","21","0.6","0.8181818181818182","0.3333333333333333","0.6","0.6","0.6923076923076923","0.42857142857142855"
"All data","6.4E-4","22","0.65","0.8333333333333334","0.375","0.6666666666666666","0.6","0.7407407407407408","0.4615384615384615"
"All data","6.4E-4","23","0.65","0.8333333333333334","0.375","0.6666666666666666","0.6","0.7407407407407408","0.4615384615384615"
"All data","6.4E-4","24","0.65","0.8333333333333334","0.375","0.6666666666666666","0.6","0.7407407407407408","0.4615384615384615"
"All data","6.4E-4","25","0.65","0.8333333333333334","0.375","0.6666666666666666","0.6","0.7407407407407408","0.4615384615384615"
"All data","6.4E-4","26","0.65","0.8333333333333334","0.375","0.6666666666666666","0.6","0.7407407407407408","0.4615384615384615"
"All data","6.4E-4","27","0.65","0.8333333333333334","0.375","0.6666666666666666","0.6","0.7407407407407408","0.4615384615384615"
"All data","6.4E-4","28","0.65","0.8333333333333334","0.375","0.6666666666666666","0.6","0.7407407407407408","0.4615384615384615"
"All data","6.4E-4","29","0.65","0.8333333333333334","0.375","0.6666666666666666","0.6","0.7407407407407408","0.4615384615384615"
"All data","6.4E-4","30","0.65","0.8333333333333334","0.375","0.6666666666666666","0.6","0.7407407407407408","0.4615384615384615"
"All data","6.4E-4","31","0.65","0.8333333333333334","0.375","0.6666666666666666","0.6","0.7407407407407408","0.4615384615384615"
"All data","6.4E-4","32","0.65","0.8333333333333334","0.375","0.6666666666666666","0.6","0.7407407407407408","0.4615384615384615"
"All data","6.4E-4","33","0.65","0.8333333333333334","0.375","0.6666666666666666","0.6","0.7407407407407408","0.4615384615384615"
"All data","6.4E-4","34","0.65","0.8333333333333334","0.375","0.6666666666666666","0.6","0.7407407407407408","0.4615384615384615"
"All data","6.4E-4","35","0.65","0.8333333333333334","0.375","0.6666666666666666","0.6","0.7407407407407408","0.4615384615384615"
"All data","6.4E-4","36","0.65","0.8333333333333334","0.375","0.6666666666666666","0.6","0.7407407407407408","0.4615384615384615"
"All data","6.4E-4","37","0.65","0.8333333333333334","0.375","0.6666666666666666","0.6","0.7407407407407408","0.4615384615384615"
"All data","6.4E-4","38","0.65","0.8333333333333334","0.375","0.6666666666666666","0.6","0.7407407407407408","0.4615384615384615"
"All data","6.4E-4","39","0.65","0.8333333333333334","0.375","0.6666666666666666","0.6","0.7407407407407408","0.4615384615384615"
"All data","6.4E-4","40","0.65","0.8333333333333334","0.375","0.6666666666666666","0.6","0.7407407407407408","0.4615384615384615"
"All data","6.4E-4","41","0.65","0.8333333333333334","0.375","0.6666666666666666","0.6","0.7407407407407408","0.4615384615384615"
"All data","6.4E-4","42","0.65","0.8333333333333334","0.375","0.6666666666666666","0.6","0.7407407407407408","0.4615384615384615"
"All data","6.4E-4","43","0.65","0.8333333333333334","0.375","0.6666666666666666","0.6","0.7407407407407408","0.4615384615384615"
"All data","6.4E-4","44","0.65","0.8333333333333334","0.375","0.6666666666666666","0.6","0.7407407407407408","0.4615384615384615"
"All data","6.4E-4","45","0.65","0.8333333333333334","0.375","0.6666666666666666","0.6","0.7407407407407408","0.4615384615384615"
"All data","6.4E-4","46","0.65","0.8333333333333334","0.375","0.6666666666666666","0.6","0.7407407407407408","0.4615384615384615"
"All data","6.4E-4","47","0.65","0.8333333333333334","0.375","0.6666666666666666","0.6","0.7407407407407408","0.4615384615384615"
"All data","6.4E-4","48","0.65","0.8333333333333334","0.375","0.6666666666666666","0.6","0.7407407407407408","0.4615384615384615"
"All data","6.4E-4","49","0.65","0.8333333333333334","0.375","0.6666666666666666","0.6","0.7407407407407408","0.4615384615384615"
"All data","6.4E-4","50","0.65","0.8333333333333334","0.375","0.6666666666666666","0.6","0.7407407407407408","0.4615384615384615"
"All data","0.0012","1","0.75","0.75","NaN","1.0","0.0","0.8571428571428571","NaN"
"All data","0.0012","2","0.65","0.7857142857142857","0.3333333333333333","0.7333333333333333","0.4","0.7586206896551724","0.3636363636363636"
"All data","0.0012","3","0.65","0.8333333333333334","0.375","0.6666666666666666","0.6","0.7407407407407408","0.4615384615384615"
"All data","0.0012","4","0.65","0.8333333333333334","0.375","0.6666666666666666","0.6","0.7407407407407408","0.4615384615384615"
"All data","0.0012","5","0.6","0.7692307692307693","0.2857142857142857","0.6666666666666666","0.4","0.7142857142857142","0.3333333333333333"
"All data","0.0012","6","0.6","0.7692307692307693","0.2857142857142857","0.6666666666666666","0.4","0.7142857142857142","0.3333333333333333"
"All data","0.0012","7","0.5","0.7272727272727273","0.2222222222222222","0.5333333333333333","0.4","0.6153846153846153","0.2857142857142857"
"All data","0.0012","8","0.5","0.7272727272727273","0.2222222222222222","0.5333333333333333","0.4","0.6153846153846153","0.2857142857142857"
"All data","0.0012","9","0.5","0.7272727272727273","0.2222222222222222","0.5333333333333333","0.4","0.6153846153846153","0.2857142857142857"
"All data","0.0012","10","0.5","0.7272727272727273","0.2222222222222222","0.5333333333333333","0.4","0.6153846153846153","0.2857142857142857"
"All data","0.0012","11","0.6","0.7692307692307693","0.2857142857142857","0.6666666666666666","0.4","0.7142857142857142","0.3333333333333333"
"All data","0.0012","12","0.6","0.7692307692307693","0.2857142857142857","0.6666666666666666","0.4","0.7142857142857142","0.3333333333333333"
"All data","0.0012","13","0.6","0.7692307692307693","0.2857142857142857","0.6666666666666666","0.4","0.7142857142857142","0.3333333333333333"
"All data","0.0012","14","0.6","0.7692307692307693","0.2857142857142857","0.6666666666666666","0.4","0.7142857142857142","0.3333333333333333"
"All data","0.0012","15","0.6","0.7692307692307693","0.2857142857142857","0.6666666666666666","0.4","0.7142857142857142","0.3333333333333333"
"All data","0.0012","16","0.6","0.7692307692307693","0.2857142857142857","0.6666666666666666","0.4","0.7142857142857142","0.3333333333333333"
"All data","0.0012","17","0.6","0.7692307692307693","0.2857142857142857","0.6666666666666666","0.4","0.7142857142857142","0.3333333333333333"
"All data","0.0012","18","0.6","0.7692307692307693","0.2857142857142857","0.6666666666666666","0.4","0.7142857142857142","0.3333333333333333"
"All data","0.0012","19","0.6","0.7692307692307693","0.2857142857142857","0.6666666666666666","0.4","0.7142857142857142","0.3333333333333333"
"All data","0.0012","20","0.6","0.7692307692307693","0.2857142857142857","0.6666666666666666","0.4","0.7142857142857142","0.3333333333333333"
"All data","0.0012","21","0.6","0.7692307692307693","0.2857142857142857","0.6666666666666666","0.4","0.7142857142857142","0.3333333333333333"
"All data","0.0012","22","0.6","0.7692307692307693","0.2857142857142857","0.6666666666666666","0.4","0.7142857142857142","0.3333333333333333"
"All data","0.0012","23","0.6","0.7692307692307693","0.2857142857142857","0.6666666666666666","0.4","0.7142857142857142","0.3333333333333333"
"All data","0.0012","24","0.6","0.7692307692307693","0.2857142857142857","0.6666666666666666","0.4","0.7142857142857142","0.3333333333333333"
"All data","0.0012","25","0.6","0.7692307692307693","0.2857142857142857","0.6666666666666666","0.4","0.7142857142857142","0.3333333333333333"
"All data","0.0012","26","0.6","0.7692307692307693","0.2857142857142857","0.6666666666666666","0.4","0.7142857142857142","0.3333333333333333"
"All data","0.0012","27","0.6","0.7692307692307693","0.2857142857142857","0.6666666666666666","0.4","0.7142857142857142","0.3333333333333333"
"All data","0.0012","28","0.6","0.7692307692307693","0.2857142857142857","0.6666666666666666","0.4","0.7142857142857142","0.3333333333333333"
"All data","0.0012","29","0.6","0.7692307692307693","0.2857142857142857","0.6666666666666666","0.4","0.7142857142857142","0.3333333333333333"
"All data","0.0012","30","0.6","0.7692307692307693","0.2857142857142857","0.6666666666666666","0.4","0.7142857142857142","0.3333333333333333"
"All data","0.0012","31","0.6","0.7692307692307693","0.2857142857142857","0.6666666666666666","0.4","0.7142857142857142","0.3333333333333333"
"All data","0.0012","32","0.6","0.7692307692307693","0.2857142857142857","0.6666666666666666","0.4","0.7142857142857142","0.3333333333333333"
"All data","0.0012","33","0.6","0.7692307692307693","0.2857142857142857","0.6666666666666666","0.4","0.7142857142857142","0.3333333333333333"
"All data","0.0012","34","0.6","0.7692307692307693","0.2857142857142857","0.6666666666666666","0.4","0.7142857142857142","0.3333333333333333"
"All data","0.0012","35","0.6","0.7692307692307693","0.2857142857142857","0.6666666666666666","0.4","0.7142857142857142","0.3333333333333333"
"All data","0.0012","36","0.6","0.7692307692307693","0.2857142857142857","0.6666666666666666","0.4","0.7142857142857142","0.3333333333333333"
"All data","0.0012","37","0.6","0.7692307692307693","0.2857142857142857","0.6666666666666666","0.4","0.7142857142857142","0.3333333333333333"
"All data","0.0012","38","0.65","0.7857142857142857","0.3333333333333333","0.7333333333333333","0.4","0.7586206896551724","0.3636363636363636"
"All data","0.0012","39","0.65","0.7857142857142857","0.3333333333333333","0.7333333333333333","0.4","0.7586206896551724","0.3636363636363636"
"All data","0.0012","40","0.65","0.7857142857142857","0.3333333333333333","0.7333333333333333","0.4","0.7586206896551724","0.3636363636363636"
"All data","0.0012","41","0.65","0.7857142857142857","0.3333333333333333","0.7333333333333333","0.4","0.7586206896551724","0.3636363636363636"
"All data","0.0012","42","0.65","0.7857142857142857","0.3333333333333333","0.7333333333333333","0.4","0.7586206896551724","0.3636363636363636"
"All data","0.0012","43","0.65","0.7857142857142857","0.3333333333333333","0.7333333333333333","0.4","0.7586206896551724","0.3636363636363636"
"All data","0.0012","44","0.65","0.7857142857142857","0.3333333333333333","0.7333333333333333","0.4","0.7586206896551724","0.3636363636363636"
"All data","0.0012","45","0.65","0.7857142857142857","0.3333333333333333","0.7333333333333333","0.4","0.7586206896551724","0.3636363636363636"
"All data","0.0012","46","0.65","0.7857142857142857","0.3333333333333333","0.7333333333333333","0.4","0.7586206896551724","0.3636363636363636"
"All data","0.0012","47","0.65","0.7857142857142857","0.3333333333333333","0.7333333333333333","0.4","0.7586206896551724","0.3636363636363636"
"All data","0.0012","48","0.65","0.7857142857142857","0.3333333333333333","0.7333333333333333","0.4","0.7586206896551724","0.3636363636363636"
"All data","0.0012","49","0.65","0.7857142857142857","0.3333333333333333","0.7333333333333333","0.4","0.7586206896551724","0.3636363636363636"
"All data","0.0012","50","0.65","0.7857142857142857","0.3333333333333333","0.7333333333333333","0.4","0.7586206896551724","0.3636363636363636"
